268436851,LAFEUILE,11132,LAFEUILLADE,11,GARE SAINT-ROCH,0,21:23:00,0,923,17
268436847,LAFEUILE,11132,LAFEUILLADE,11,GARE SAINT-ROCH,0,21:51:11,0,2614,17
268436853,LAFEUILE,11132,LAFEUILLADE,11,GARE SAINT-ROCH,0,22:21:11,0,4414,17
268436851,BOUISS4A,7165,LES BOUISSES,11,GARE SAINT-ROCH,0,21:13:47,0,370,17
268436851,ROSESA,4110,LES ROSES,11,GARE SAINT-ROCH,0,21:19:42,0,725,17
268436847,ROSESA,4110,LES ROSES,11,GARE SAINT-ROCH,0,21:47:53,0,2416,17
268436853,ROSESA,4110,LES ROSES,11,GARE SAINT-ROCH,0,22:17:53,0,4216,17
268436851,PASLOU6R,6221,PAS DU LOUP,11,GARE SAINT-ROCH,0,21:18:09,0,632,17
268436847,PASLOU6R,6221,PAS DU LOUP,11,GARE SAINT-ROCH,0,21:46:20,0,2323,17
268436853,PASLOU6R,6221,PAS DU LOUP,11,GARE SAINT-ROCH,0,22:16:20,0,4123,17
268436851,PFAJONE,4139,PAUL FAJON,11,GARE SAINT-ROCH,0,21:14:49,0,432,17
268436847,PFAJONE,4139,PAUL FAJON,11,GARE SAINT-ROCH,0,21:43:00,0,2123,17
268436853,PFAJONE,4139,PAUL FAJON,11,GARE SAINT-ROCH,0,22:13:00,0,3923,17
268436851,PLANCABE,15218,PLAN CABANES,11,GARE SAINT-ROCH,0,21:23:32,0,955,17
268436847,PLANCABE,15218,PLAN CABANES,11,GARE SAINT-ROCH,0,21:52:23,0,2686,17
268436853,PLANCABE,15218,PLAN CABANES,11,GARE SAINT-ROCH,0,22:22:23,0,4486,17
268436851,ROUGETE,4238,ROUGET DE LISLE,11,GARE SAINT-ROCH,0,21:15:08,0,451,17
268436847,ROUGETE,4238,ROUGET DE LISLE,11,GARE SAINT-ROCH,0,21:43:19,0,2142,17
268436853,ROUGETE,4238,ROUGET DE LISLE,11,GARE SAINT-ROCH,0,22:13:19,0,3942,17
268436851,STDENIE1,1235,SAINT-DENIS,11,GARE SAINT-ROCH,0,21:25:50,0,1093,17
268436847,STDENIE1,1235,SAINT-DENIS,11,GARE SAINT-ROCH,0,21:54:01,0,2784,17
268436853,STDENIE1,1235,SAINT-DENIS,11,GARE SAINT-ROCH,0,22:24:01,0,4584,17
268436846,BAGATELS,4244,BAGATELLE,11,PAUL FAJON,1,21:20:56,0,799,4246
268436852,BAGATELS,4244,BAGATELLE,11,PAUL FAJON,1,21:46:49,0,2352,4246
268436848,BAGATELS,4244,BAGATELLE,11,PAUL FAJON,1,22:15:59,0,4102,4246
268436846,CHASSEUR,4230,CHASSEURS,11,PAUL FAJON,1,21:15:42,0,485,4246
268436852,CHASSEUR,4230,CHASSEURS,11,PAUL FAJON,1,21:41:35,0,2038,4246
268436848,CHASSEUR,4230,CHASSEURS,11,PAUL FAJON,1,22:10:45,0,3788,4246
268436846,CHDUS,4102,CHENG-DU,11,PAUL FAJON,1,21:22:02,0,865,4246
268436852,CHDUS,4102,CHENG-DU,11,PAUL FAJON,1,21:47:55,0,2418,4246
268436848,CHDUS,4102,CHENG-DU,11,PAUL FAJON,1,22:17:05,0,4168,4246
268436846,CITGELYS,11231,CITE GELY,11,PAUL FAJON,1,21:14:57,0,440,4246
268436852,CITGELYS,11231,CITE GELY,11,PAUL FAJON,1,21:40:50,0,1993,4246
268436848,CITGELYS,11231,CITE GELY,11,PAUL FAJON,1,22:10:00,0,3743,4246
268436846,CVALETTR,4232,CITE VALETTE,11,PAUL FAJON,1,21:16:30,0,533,4246
268436852,CVALETTR,4232,CITE VALETTE,11,PAUL FAJON,1,21:43:03,0,2126,4246
268436848,CVALETTR,4232,CITE VALETTE,11,PAUL FAJON,1,22:12:13,0,3876,4246
268436846,MPAGNOLS,4242,COLLEGE PAGNOL,11,PAUL FAJON,1,21:19:57,0,740,4246
268436852,MPAGNOLS,4242,COLLEGE PAGNOL,11,PAUL FAJON,1,21:45:50,0,2293,4246
268436848,MPAGNOLS,4242,COLLEGE PAGNOL,11,PAUL FAJON,1,22:15:00,0,4043,4246
268436846,CRAPONNS,15105,CRAPONNE,11,PAUL FAJON,1,21:11:03,0,206,4246
268436852,CRAPONNS,15105,CRAPONNE,11,PAUL FAJON,1,21:36:56,0,1759,4246
268436848,CRAPONNS,15105,CRAPONNE,11,PAUL FAJON,1,22:06:06,0,3509,4246
268436846,GAMBETTS,1104,GAMBETTA,11,PAUL FAJON,1,21:09:56,0,139,4246
268436852,GAMBETTS,1104,GAMBETTA,11,PAUL FAJON,1,21:35:49,0,1692,4246
268436848,GAMBETTS,1104,GAMBETTA,11,PAUL FAJON,1,22:04:59,0,3442,4246
268436852,GARE17,17,GARE SAINT-ROCH,11,PAUL FAJON,1,21:30:50,0,1393,4246
268436848,GARE17,17,GARE SAINT-ROCH,11,PAUL FAJON,1,22:00:00,0,3143,4246
268436854,GARE17,17,GARE SAINT-ROCH,11,PAUL FAJON,1,22:30:00,0,4943,4246
268436846,GOUARAA,7118,GOUARA,11,PAUL FAJON,1,21:14:09,0,392,4246
268436852,GOUARAA,7118,GOUARA,11,PAUL FAJON,1,21:40:02,0,1945,4246
268436848,GOUARAA,7118,GOUARA,11,PAUL FAJON,1,22:09:12,0,3695,4246
268436846,LEPIC,7117,LEPIC,11,PAUL FAJON,1,21:13:22,0,345,4246
268436852,LEPIC,7117,LEPIC,11,PAUL FAJON,1,21:39:21,0,1904,4246
268436848,LEPIC,7117,LEPIC,11,PAUL FAJON,1,22:08:34,0,3657,4246
268436846,ROSESR,4231,LES ROSES,11,PAUL FAJON,1,21:16:21,0,524,4246
268436852,ROSESR,4231,LES ROSES,11,PAUL FAJON,1,21:42:20,0,2083,4246
268436848,ROSESR,4231,LES ROSES,11,PAUL FAJON,1,22:11:33,0,3836,4246
268436846,MYRTHESA,7116,MYRTES,11,PAUL FAJON,1,21:12:52,0,315,4246
268436852,MYRTHESA,7116,MYRTES,11,PAUL FAJON,1,21:38:45,0,1868,4246
268436848,MYRTHESA,7116,MYRTES,11,PAUL FAJON,1,22:07:55,0,3618,4246
268436846,OBSERVSN,2133,OBSERVATOIRE,11,PAUL FAJON,1,21:07:56,0,19,4246
268436852,OBSERVSN,2133,OBSERVATOIRE,11,PAUL FAJON,1,21:33:49,0,1572,4246
268436848,OBSERVSN,2133,OBSERVATOIRE,11,PAUL FAJON,1,22:02:59,0,3322,4246
268436846,PALISSAS,11224,PALISSADE,11,PAUL FAJON,1,21:10:21,0,164,4246
268436852,PALISSAS,11224,PALISSADE,11,PAUL FAJON,1,21:36:20,0,1723,4246
268436848,PALISSAS,11224,PALISSADE,11,PAUL FAJON,1,22:05:33,0,3476,4246
268436846,PASLOU6A,6101,PAS DU LOUP,11,PAUL FAJON,1,21:18:17,0,640,4246
268436852,PASLOU6A,6101,PAS DU LOUP,11,PAUL FAJON,1,21:44:16,0,2199,4246
268436848,PASLOU6A,6101,PAS DU LOUP,11,PAUL FAJON,1,22:13:29,0,3952,4246
268436846,ROUGETS,4103,ROUGET DE LISLE,11,PAUL FAJON,1,21:23:47,0,970,4246
268436852,ROUGETS,4103,ROUGET DE LISLE,11,PAUL FAJON,1,21:49:40,0,2523,4246
268436848,ROUGETS,4103,ROUGET DE LISLE,11,PAUL FAJON,1,22:18:50,0,4273,4246
268436929,CNEARC,5280,AGROPOLIS,13,NAVETTE A,0,21:46:00,0,2303,13230
268436931,CNEARC,5280,AGROPOLIS,13,NAVETTE A,0,22:16:00,0,4103,13230
